utt_id,path,label,speaker_id,source_id,content_type
YEM_HA_F007_032,YEM_HA/YEM_HA_F007/YEM_HA_F007_032.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_033,YEM_HA/YEM_HA_F007/YEM_HA_F007_033.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_034,YEM_HA/YEM_HA_F007/YEM_HA_F007_034.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_035,YEM_HA/YEM_HA_F007/YEM_HA_F007_035.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_036,YEM_HA/YEM_HA_F007/YEM_HA_F007_036.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_037,YEM_HA/YEM_HA_F007/YEM_HA_F007_037.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_038,YEM_HA/YEM_HA_F007/YEM_HA_F007_038.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_039,YEM_HA/YEM_HA_F007/YEM_HA_F007_039.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_040,YEM_HA/YEM_HA_F007/YEM_HA_F007_040.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_041,YEM_HA/YEM_HA_F007/YEM_HA_F007_041.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_042,YEM_HA/YEM_HA_F007/YEM_HA_F007_042.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_043,YEM_HA/YEM_HA_F007/YEM_HA_F007_043.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_045,YEM_HA/YEM_HA_F007/YEM_HA_F007_045.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_046,YEM_HA/YEM_HA_F007/YEM_HA_F007_046.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_047,YEM_HA/YEM_HA_F007/YEM_HA_F007_047.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_048,YEM_HA/YEM_HA_F007/YEM_HA_F007_048.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F007_050,YEM_HA/YEM_HA_F007/YEM_HA_F007_050.wav,YEM_HA,YEM_HA_F007,HA_abu_galbi,series
YEM_HA_F008_001,YEM_HA/YEM_HA_F008/YEM_HA_F008_001.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_002,YEM_HA/YEM_HA_F008/YEM_HA_F008_002.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_003,YEM_HA/YEM_HA_F008/YEM_HA_F008_003.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_004,YEM_HA/YEM_HA_F008/YEM_HA_F008_004.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_005,YEM_HA/YEM_HA_F008/YEM_HA_F008_005.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_006,YEM_HA/YEM_HA_F008/YEM_HA_F008_006.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_007,YEM_HA/YEM_HA_F008/YEM_HA_F008_007.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_008,YEM_HA/YEM_HA_F008/YEM_HA_F008_008.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_009,YEM_HA/YEM_HA_F008/YEM_HA_F008_009.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_010,YEM_HA/YEM_HA_F008/YEM_HA_F008_010.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_011,YEM_HA/YEM_HA_F008/YEM_HA_F008_011.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_012,YEM_HA/YEM_HA_F008/YEM_HA_F008_012.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_013,YEM_HA/YEM_HA_F008/YEM_HA_F008_013.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_014,YEM_HA/YEM_HA_F008/YEM_HA_F008_014.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_015,YEM_HA/YEM_HA_F008/YEM_HA_F008_015.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_016,YEM_HA/YEM_HA_F008/YEM_HA_F008_016.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_017,YEM_HA/YEM_HA_F008/YEM_HA_F008_017.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_018,YEM_HA/YEM_HA_F008/YEM_HA_F008_018.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_019,YEM_HA/YEM_HA_F008/YEM_HA_F008_019.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_020,YEM_HA/YEM_HA_F008/YEM_HA_F008_020.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_021,YEM_HA/YEM_HA_F008/YEM_HA_F008_021.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_022,YEM_HA/YEM_HA_F008/YEM_HA_F008_022.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_023,YEM_HA/YEM_HA_F008/YEM_HA_F008_023.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_024,YEM_HA/YEM_HA_F008/YEM_HA_F008_024.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_025,YEM_HA/YEM_HA_F008/YEM_HA_F008_025.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_026,YEM_HA/YEM_HA_F008/YEM_HA_F008_026.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_027,YEM_HA/YEM_HA_F008/YEM_HA_F008_027.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_028,YEM_HA/YEM_HA_F008/YEM_HA_F008_028.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_029,YEM_HA/YEM_HA_F008/YEM_HA_F008_029.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_030,YEM_HA/YEM_HA_F008/YEM_HA_F008_030.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_031,YEM_HA/YEM_HA_F008/YEM_HA_F008_031.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_032,YEM_HA/YEM_HA_F008/YEM_HA_F008_032.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_033,YEM_HA/YEM_HA_F008/YEM_HA_F008_033.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_034,YEM_HA/YEM_HA_F008/YEM_HA_F008_034.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_035,YEM_HA/YEM_HA_F008/YEM_HA_F008_035.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_036,YEM_HA/YEM_HA_F008/YEM_HA_F008_036.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_037,YEM_HA/YEM_HA_F008/YEM_HA_F008_037.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_038,YEM_HA/YEM_HA_F008/YEM_HA_F008_038.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_039,YEM_HA/YEM_HA_F008/YEM_HA_F008_039.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_040,YEM_HA/YEM_HA_F008/YEM_HA_F008_040.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_041,YEM_HA/YEM_HA_F008/YEM_HA_F008_041.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_042,YEM_HA/YEM_HA_F008/YEM_HA_F008_042.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_043,YEM_HA/YEM_HA_F008/YEM_HA_F008_043.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_044,YEM_HA/YEM_HA_F008/YEM_HA_F008_044.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_045,YEM_HA/YEM_HA_F008/YEM_HA_F008_045.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_046,YEM_HA/YEM_HA_F008/YEM_HA_F008_046.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_047,YEM_HA/YEM_HA_F008/YEM_HA_F008_047.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_048,YEM_HA/YEM_HA_F008/YEM_HA_F008_048.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_049,YEM_HA/YEM_HA_F008/YEM_HA_F008_049.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F008_050,YEM_HA/YEM_HA_F008/YEM_HA_F008_050.wav,YEM_HA,YEM_HA_F008,HA_hadram_tone,carton
YEM_HA_F009_001,YEM_HA/YEM_HA_F009/YEM_HA_F009_001.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_002,YEM_HA/YEM_HA_F009/YEM_HA_F009_002.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_003,YEM_HA/YEM_HA_F009/YEM_HA_F009_003.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_004,YEM_HA/YEM_HA_F009/YEM_HA_F009_004.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_005,YEM_HA/YEM_HA_F009/YEM_HA_F009_005.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_006,YEM_HA/YEM_HA_F009/YEM_HA_F009_006.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_007,YEM_HA/YEM_HA_F009/YEM_HA_F009_007.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_008,YEM_HA/YEM_HA_F009/YEM_HA_F009_008.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_009,YEM_HA/YEM_HA_F009/YEM_HA_F009_009.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_010,YEM_HA/YEM_HA_F009/YEM_HA_F009_010.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_011,YEM_HA/YEM_HA_F009/YEM_HA_F009_011.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_012,YEM_HA/YEM_HA_F009/YEM_HA_F009_012.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_013,YEM_HA/YEM_HA_F009/YEM_HA_F009_013.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_014,YEM_HA/YEM_HA_F009/YEM_HA_F009_014.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_015,YEM_HA/YEM_HA_F009/YEM_HA_F009_015.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_016,YEM_HA/YEM_HA_F009/YEM_HA_F009_016.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_017,YEM_HA/YEM_HA_F009/YEM_HA_F009_017.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_018,YEM_HA/YEM_HA_F009/YEM_HA_F009_018.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_019,YEM_HA/YEM_HA_F009/YEM_HA_F009_019.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_020,YEM_HA/YEM_HA_F009/YEM_HA_F009_020.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_021,YEM_HA/YEM_HA_F009/YEM_HA_F009_021.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_022,YEM_HA/YEM_HA_F009/YEM_HA_F009_022.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_023,YEM_HA/YEM_HA_F009/YEM_HA_F009_023.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_024,YEM_HA/YEM_HA_F009/YEM_HA_F009_024.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_025,YEM_HA/YEM_HA_F009/YEM_HA_F009_025.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_026,YEM_HA/YEM_HA_F009/YEM_HA_F009_026.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_027,YEM_HA/YEM_HA_F009/YEM_HA_F009_027.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_028,YEM_HA/YEM_HA_F009/YEM_HA_F009_028.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_029,YEM_HA/YEM_HA_F009/YEM_HA_F009_029.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_030,YEM_HA/YEM_HA_F009/YEM_HA_F009_030.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_031,YEM_HA/YEM_HA_F009/YEM_HA_F009_031.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_032,YEM_HA/YEM_HA_F009/YEM_HA_F009_032.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_033,YEM_HA/YEM_HA_F009/YEM_HA_F009_033.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_034,YEM_HA/YEM_HA_F009/YEM_HA_F009_034.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_035,YEM_HA/YEM_HA_F009/YEM_HA_F009_035.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_036,YEM_HA/YEM_HA_F009/YEM_HA_F009_036.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_037,YEM_HA/YEM_HA_F009/YEM_HA_F009_037.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_038,YEM_HA/YEM_HA_F009/YEM_HA_F009_038.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_039,YEM_HA/YEM_HA_F009/YEM_HA_F009_039.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_040,YEM_HA/YEM_HA_F009/YEM_HA_F009_040.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_041,YEM_HA/YEM_HA_F009/YEM_HA_F009_041.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_042,YEM_HA/YEM_HA_F009/YEM_HA_F009_042.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_043,YEM_HA/YEM_HA_F009/YEM_HA_F009_043.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_044,YEM_HA/YEM_HA_F009/YEM_HA_F009_044.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_045,YEM_HA/YEM_HA_F009/YEM_HA_F009_045.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_046,YEM_HA/YEM_HA_F009/YEM_HA_F009_046.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_047,YEM_HA/YEM_HA_F009/YEM_HA_F009_047.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_048,YEM_HA/YEM_HA_F009/YEM_HA_F009_048.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_049,YEM_HA/YEM_HA_F009/YEM_HA_F009_049.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F009_050,YEM_HA/YEM_HA_F009/YEM_HA_F009_050.wav,YEM_HA,YEM_HA_F009,HA_alhajil,series
YEM_HA_F010_001,YEM_HA/YEM_HA_F010/YEM_HA_F010_001.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_002,YEM_HA/YEM_HA_F010/YEM_HA_F010_002.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_003,YEM_HA/YEM_HA_F010/YEM_HA_F010_003.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_004,YEM_HA/YEM_HA_F010/YEM_HA_F010_004.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_005,YEM_HA/YEM_HA_F010/YEM_HA_F010_005.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_006,YEM_HA/YEM_HA_F010/YEM_HA_F010_006.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_007,YEM_HA/YEM_HA_F010/YEM_HA_F010_007.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_008,YEM_HA/YEM_HA_F010/YEM_HA_F010_008.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_009,YEM_HA/YEM_HA_F010/YEM_HA_F010_009.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_010,YEM_HA/YEM_HA_F010/YEM_HA_F010_010.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_011,YEM_HA/YEM_HA_F010/YEM_HA_F010_011.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_012,YEM_HA/YEM_HA_F010/YEM_HA_F010_012.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_013,YEM_HA/YEM_HA_F010/YEM_HA_F010_013.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_014,YEM_HA/YEM_HA_F010/YEM_HA_F010_014.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_015,YEM_HA/YEM_HA_F010/YEM_HA_F010_015.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_016,YEM_HA/YEM_HA_F010/YEM_HA_F010_016.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_017,YEM_HA/YEM_HA_F010/YEM_HA_F010_017.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_018,YEM_HA/YEM_HA_F010/YEM_HA_F010_018.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_019,YEM_HA/YEM_HA_F010/YEM_HA_F010_019.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_020,YEM_HA/YEM_HA_F010/YEM_HA_F010_020.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_021,YEM_HA/YEM_HA_F010/YEM_HA_F010_021.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_022,YEM_HA/YEM_HA_F010/YEM_HA_F010_022.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_023,YEM_HA/YEM_HA_F010/YEM_HA_F010_023.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_024,YEM_HA/YEM_HA_F010/YEM_HA_F010_024.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_025,YEM_HA/YEM_HA_F010/YEM_HA_F010_025.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_026,YEM_HA/YEM_HA_F010/YEM_HA_F010_026.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_027,YEM_HA/YEM_HA_F010/YEM_HA_F010_027.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_028,YEM_HA/YEM_HA_F010/YEM_HA_F010_028.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_029,YEM_HA/YEM_HA_F010/YEM_HA_F010_029.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_030,YEM_HA/YEM_HA_F010/YEM_HA_F010_030.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_031,YEM_HA/YEM_HA_F010/YEM_HA_F010_031.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_032,YEM_HA/YEM_HA_F010/YEM_HA_F010_032.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_033,YEM_HA/YEM_HA_F010/YEM_HA_F010_033.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_034,YEM_HA/YEM_HA_F010/YEM_HA_F010_034.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_035,YEM_HA/YEM_HA_F010/YEM_HA_F010_035.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_036,YEM_HA/YEM_HA_F010/YEM_HA_F010_036.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_037,YEM_HA/YEM_HA_F010/YEM_HA_F010_037.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_038,YEM_HA/YEM_HA_F010/YEM_HA_F010_038.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_039,YEM_HA/YEM_HA_F010/YEM_HA_F010_039.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_040,YEM_HA/YEM_HA_F010/YEM_HA_F010_040.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_041,YEM_HA/YEM_HA_F010/YEM_HA_F010_041.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_042,YEM_HA/YEM_HA_F010/YEM_HA_F010_042.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_043,YEM_HA/YEM_HA_F010/YEM_HA_F010_043.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_044,YEM_HA/YEM_HA_F010/YEM_HA_F010_044.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_045,YEM_HA/YEM_HA_F010/YEM_HA_F010_045.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_046,YEM_HA/YEM_HA_F010/YEM_HA_F010_046.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_047,YEM_HA/YEM_HA_F010/YEM_HA_F010_047.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_048,YEM_HA/YEM_HA_F010/YEM_HA_F010_048.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_049,YEM_HA/YEM_HA_F010/YEM_HA_F010_049.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F010_050,YEM_HA/YEM_HA_F010/YEM_HA_F010_050.wav,YEM_HA,YEM_HA_F010,HA_karkma,series
YEM_HA_F011_001,YEM_HA/YEM_HA_F011/YEM_HA_F011_001.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_002,YEM_HA/YEM_HA_F011/YEM_HA_F011_002.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_003,YEM_HA/YEM_HA_F011/YEM_HA_F011_003.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_004,YEM_HA/YEM_HA_F011/YEM_HA_F011_004.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_005,YEM_HA/YEM_HA_F011/YEM_HA_F011_005.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_006,YEM_HA/YEM_HA_F011/YEM_HA_F011_006.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_007,YEM_HA/YEM_HA_F011/YEM_HA_F011_007.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_008,YEM_HA/YEM_HA_F011/YEM_HA_F011_008.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_009,YEM_HA/YEM_HA_F011/YEM_HA_F011_009.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_010,YEM_HA/YEM_HA_F011/YEM_HA_F011_010.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_011,YEM_HA/YEM_HA_F011/YEM_HA_F011_011.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_012,YEM_HA/YEM_HA_F011/YEM_HA_F011_012.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_013,YEM_HA/YEM_HA_F011/YEM_HA_F011_013.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_014,YEM_HA/YEM_HA_F011/YEM_HA_F011_014.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_015,YEM_HA/YEM_HA_F011/YEM_HA_F011_015.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_016,YEM_HA/YEM_HA_F011/YEM_HA_F011_016.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_017,YEM_HA/YEM_HA_F011/YEM_HA_F011_017.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_018,YEM_HA/YEM_HA_F011/YEM_HA_F011_018.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_019,YEM_HA/YEM_HA_F011/YEM_HA_F011_019.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_020,YEM_HA/YEM_HA_F011/YEM_HA_F011_020.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_021,YEM_HA/YEM_HA_F011/YEM_HA_F011_021.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_022,YEM_HA/YEM_HA_F011/YEM_HA_F011_022.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_023,YEM_HA/YEM_HA_F011/YEM_HA_F011_023.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_024,YEM_HA/YEM_HA_F011/YEM_HA_F011_024.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_025,YEM_HA/YEM_HA_F011/YEM_HA_F011_025.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_026,YEM_HA/YEM_HA_F011/YEM_HA_F011_026.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
YEM_HA_F011_027,YEM_HA/YEM_HA_F011/YEM_HA_F011_027.wav,YEM_HA,YEM_HA_F011,HA_aldar_dark,series
