utt_id,path,label,speaker_id,source_id,content_type,environment
1006443_1b9f87b3,Audio/1006443/phase1/1006443_1b9f87b3.wav,Jiao-Liao,1006443,Dalian,read,unknown
1011408_2d5d80c8,Audio/1011408/phase1/1011408_2d5d80c8.wav,Jiao-Liao,1011408,Dalian,read,unknown
1016904_53a69207,Audio/1016904/phase1/1016904_53a69207.wav,Jiao-Liao,1016904,Dalian,read,unknown
1004554_2be57edc,Audio/1004554/phase1/1004554_2be57edc.wav,Jiao-Liao,1004554,Dalian,read,unknown
1006469_fea48268,Audio/1006469/phase1/1006469_fea48268.wav,Jiao-Liao,1006469,Dalian,read,unknown
1024390_3020a3fc,Audio/1024390/phase1/1024390_3020a3fc.wav,Jiao-Liao,1024390,Dalian,read,unknown
1014504_e97fc77a,Audio/1014504/phase1/1014504_e97fc77a.wav,Jiao-Liao,1014504,Dalian,read,unknown
1019668_f74ab009,Audio/1019668/phase1/1019668_f74ab009.wav,Jiao-Liao,1019668,Dalian,read,unknown
1017978_474d6259,Audio/1017978/phase1/1017978_474d6259.wav,Jiao-Liao,1017978,Dalian,read,unknown
1015797_16d45023,Audio/1015797/phase1/1015797_16d45023.wav,Jiao-Liao,1015797,Dalian,read,unknown
1017573_7fc0c430,Audio/1017573/phase1/1017573_7fc0c430.wav,Jiao-Liao,1017573,Dalian,read,unknown
1016276_1d229b7f,Audio/1016276/phase1/1016276_1d229b7f.wav,Jiao-Liao,1016276,Dalian,read,unknown
1007391_5cca6147,Audio/1007391/phase1/1007391_5cca6147.wav,Jiao-Liao,1007391,Dalian,read,unknown
1015852_67eea626,Audio/1015852/phase1/1015852_67eea626.wav,Jiao-Liao,1015852,Dalian,read,unknown
1011917_3a7f02ef,Audio/1011917/phase1/1011917_3a7f02ef.wav,Jiao-Liao,1011917,Dalian,read,unknown
1019576_9e2c179c,Audio/1019576/phase1/1019576_9e2c179c.wav,Jiao-Liao,1019576,Dalian,read,unknown
1013945_84ccbf3c,Audio/1013945/phase1/1013945_84ccbf3c.wav,Jiao-Liao,1013945,Dalian,read,unknown
1010279_283b722a,Audio/1010279/phase1/1010279_283b722a.wav,Jiao-Liao,1010279,Dalian,read,unknown
1028694_66a1c9b4,Audio/1028694/phase1/1028694_66a1c9b4.wav,Jiao-Liao,1028694,Dalian,read,unknown
1017074_361ffca7,Audio/1017074/phase1/1017074_361ffca7.wav,Jiao-Liao,1017074,Dalian,read,unknown
1008955_eb241936,Audio/1008955/phase1/1008955_eb241936.wav,Jiao-Liao,1008955,Dalian,read,unknown
1025065_6c9020fb,Audio/1025065/phase1/1025065_6c9020fb.wav,Jiao-Liao,1025065,Dalian,read,unknown
1022173_57c63902,Audio/1022173/phase1/1022173_57c63902.wav,Jiao-Liao,1022173,Dalian,read,unknown
1020405_d9aa1cd8,Audio/1020405/phase1/1020405_d9aa1cd8.wav,Jiao-Liao,1020405,Dalian,read,unknown
1013755_a9685a7b,Audio/1013755/phase1/1013755_a9685a7b.wav,Jiao-Liao,1013755,Dalian,read,unknown
1013676_44097b31,Audio/1013676/phase1/1013676_44097b31.wav,Jiao-Liao,1013676,Dalian,read,unknown
1019668_54080edf,Audio/1019668/phase1/1019668_54080edf.wav,Jiao-Liao,1019668,Dalian,read,unknown
1015852_571bcc76,Audio/1015852/phase1/1015852_571bcc76.wav,Jiao-Liao,1015852,Dalian,read,unknown
1007374_cb11a89e,Audio/1007374/phase1/1007374_cb11a89e.wav,Jiao-Liao,1007374,Dalian,read,unknown
1021936_36e72655,Audio/1021936/phase1/1021936_36e72655.wav,Jiao-Liao,1021936,Dalian,read,unknown
1019061_c2559a41,Audio/1019061/phase1/1019061_c2559a41.wav,Jiao-Liao,1019061,Dalian,read,unknown
1003529_53ee4194,Audio/1003529/phase1/1003529_53ee4194.wav,Jiao-Liao,1003529,Dalian,read,unknown
1013987_a9a6ead1,Audio/1013987/phase1/1013987_a9a6ead1.wav,Jiao-Liao,1013987,Dalian,read,unknown
1002424_a8b4c5d7,Audio/1002424/phase1/1002424_a8b4c5d7.wav,Jiao-Liao,1002424,Dalian,read,unknown
1022651_b31c8b5e,Audio/1022651/phase1/1022651_b31c8b5e.wav,Jiao-Liao,1022651,Dalian,read,unknown
1010070_97442efe,Audio/1010070/phase1/1010070_97442efe.wav,Jiao-Liao,1010070,Dalian,read,unknown
1014083_5b3e6f81,Audio/1014083/phase1/1014083_5b3e6f81.wav,Jiao-Liao,1014083,Dalian,read,unknown
1018113_a2e21297,Audio/1018113/phase1/1018113_a2e21297.wav,Jiao-Liao,1018113,Dalian,read,unknown
1018113_609dea9a,Audio/1018113/phase1/1018113_609dea9a.wav,Jiao-Liao,1018113,Dalian,read,unknown
1016186_b23e660c,Audio/1016186/phase1/1016186_b23e660c.wav,Jiao-Liao,1016186,Dalian,read,unknown
1028732_7c3f7495,Audio/1028732/phase1/1028732_7c3f7495.wav,Jiao-Liao,1028732,Dalian,read,unknown
1016331_5291380f,Audio/1016331/phase1/1016331_5291380f.wav,Jiao-Liao,1016331,Dalian,read,unknown
1009810_485e3678,Audio/1009810/phase1/1009810_485e3678.wav,Jiao-Liao,1009810,Dalian,read,unknown
1024270_df084d22,Audio/1024270/phase1/1024270_df084d22.wav,Jiao-Liao,1024270,Dalian,read,unknown
1006233_00adde5c,Audio/1006233/phase1/1006233_00adde5c.wav,Jiao-Liao,1006233,Dalian,read,unknown
1015655_46f4b3fb,Audio/1015655/phase1/1015655_46f4b3fb.wav,Jiao-Liao,1015655,Dalian,read,unknown
1019038_3a3dc9a3,Audio/1019038/phase1/1019038_3a3dc9a3.wav,Jiao-Liao,1019038,Dalian,read,unknown
1009753_f2109b8b,Audio/1009753/phase1/1009753_f2109b8b.wav,Jiao-Liao,1009753,Dalian,read,unknown
1016630_f0f257c1,Audio/1016630/phase1/1016630_f0f257c1.wav,Jiao-Liao,1016630,Dalian,read,unknown
1012929_d07f4774,Audio/1012929/phase1/1012929_d07f4774.wav,Jiao-Liao,1012929,Dalian,read,unknown
1013987_cbfdd27a,Audio/1013987/phase1/1013987_cbfdd27a.wav,Jiao-Liao,1013987,Dalian,read,unknown
1018760_07fa9787,Audio/1018760/phase1/1018760_07fa9787.wav,Jiao-Liao,1018760,Dalian,read,unknown
1028008_1336edd8,Audio/1028008/phase1/1028008_1336edd8.wav,Jiao-Liao,1028008,Dalian,read,unknown
1020931_e8d9c2f3,Audio/1020931/phase1/1020931_e8d9c2f3.wav,Jiao-Liao,1020931,Dalian,read,unknown
1001028_d825a453,Audio/1001028/phase1/1001028_d825a453.wav,Jiao-Liao,1001028,Dalian,read,unknown
1015442_1986de99,Audio/1015442/phase1/1015442_1986de99.wav,Jiao-Liao,1015442,Dalian,read,unknown
1000767_3e45af6a,Audio/1000767/phase1/1000767_3e45af6a.wav,Jiao-Liao,1000767,Dalian,read,unknown
1011979_957d134d,Audio/1011979/phase1/1011979_957d134d.wav,Jiao-Liao,1011979,Dalian,read,unknown
1007582_a39dce07,Audio/1007582/phase1/1007582_a39dce07.wav,Jiao-Liao,1007582,Dalian,read,unknown
1025779_bd7efead,Audio/1025779/phase1/1025779_bd7efead.wav,Jiao-Liao,1025779,Dalian,read,unknown
1005303_3d148d2c,Audio/1005303/phase1/1005303_3d148d2c.wav,Jiao-Liao,1005303,Dalian,read,unknown
1011386_8c2b12a3,Audio/1011386/phase1/1011386_8c2b12a3.wav,Jiao-Liao,1011386,Dalian,read,unknown
1012051_b692dc34,Audio/1012051/phase1/1012051_b692dc34.wav,Jiao-Liao,1012051,Dalian,read,unknown
1019215_778ea649,Audio/1019215/phase1/1019215_778ea649.wav,Jiao-Liao,1019215,Dalian,read,unknown
1029350_c939ca8d,Audio/1029350/phase1/1029350_c939ca8d.wav,Jiao-Liao,1029350,Dalian,read,unknown
1016120_4dbec5c4,Audio/1016120/phase1/1016120_4dbec5c4.wav,Jiao-Liao,1016120,Dalian,read,unknown
1008200_2af0952a,Audio/1008200/phase1/1008200_2af0952a.wav,Jiao-Liao,1008200,Dalian,read,unknown
1016917_91a31627,Audio/1016917/phase1/1016917_91a31627.wav,Jiao-Liao,1016917,Dalian,read,unknown
1009883_84ad2002,Audio/1009883/phase1/1009883_84ad2002.wav,Jiao-Liao,1009883,Dalian,read,unknown
1017198_eba51be2,Audio/1017198/phase1/1017198_eba51be2.wav,Jiao-Liao,1017198,Dalian,read,unknown
1012274_451e6d36,Audio/1012274/phase1/1012274_451e6d36.wav,Jiao-Liao,1012274,Dalian,read,unknown
1007582_6d008357,Audio/1007582/phase1/1007582_6d008357.wav,Jiao-Liao,1007582,Dalian,read,unknown
1009530_0a3c14b6,Audio/1009530/phase1/1009530_0a3c14b6.wav,Jiao-Liao,1009530,Dalian,read,unknown
1017463_48d63160,Audio/1017463/phase1/1017463_48d63160.wav,Jiao-Liao,1017463,Dalian,read,unknown
1007239_596dbded,Audio/1007239/phase1/1007239_596dbded.wav,Jiao-Liao,1007239,Dalian,read,unknown
1025949_e0836407,Audio/1025949/phase1/1025949_e0836407.wav,Jiao-Liao,1025949,Dalian,read,unknown
1005902_5682ae9f,Audio/1005902/phase1/1005902_5682ae9f.wav,Jiao-Liao,1005902,Dalian,read,unknown
1016300_56ff2dc0,Audio/1016300/phase1/1016300_56ff2dc0.wav,Jiao-Liao,1016300,Dalian,read,unknown
1007214_15eacf52,Audio/1007214/phase1/1007214_15eacf52.wav,Jiao-Liao,1007214,Dalian,read,unknown
1028394_80b6b35c,Audio/1028394/phase1/1028394_80b6b35c.wav,Jiao-Liao,1028394,Dalian,read,unknown
1018490_d8e2aec8,Audio/1018490/phase1/1018490_d8e2aec8.wav,Jiao-Liao,1018490,Dalian,read,unknown
1000264_f61c644f,Audio/1000264/phase1/1000264_f61c644f.wav,Jiao-Liao,1000264,Dalian,read,unknown
1020554_65730bd3,Audio/1020554/phase1/1020554_65730bd3.wav,Jiao-Liao,1020554,Dalian,read,unknown
1024390_0f5214c2,Audio/1024390/phase1/1024390_0f5214c2.wav,Jiao-Liao,1024390,Dalian,read,unknown
1015611_adfad165,Audio/1015611/phase1/1015611_adfad165.wav,Jiao-Liao,1015611,Dalian,read,unknown
1011035_4bfadd5f,Audio/1011035/phase1/1011035_4bfadd5f.wav,Jiao-Liao,1011035,Dalian,read,unknown
1015651_9587e1fc,Audio/1015651/phase1/1015651_9587e1fc.wav,Jiao-Liao,1015651,Dalian,read,unknown
1016908_9c38b0d9,Audio/1016908/phase1/1016908_9c38b0d9.wav,Jiao-Liao,1016908,Dalian,read,unknown
1007667_c26f9025,Audio/1007667/phase1/1007667_c26f9025.wav,Jiao-Liao,1007667,Dalian,read,unknown
1015655_5967c894,Audio/1015655/phase1/1015655_5967c894.wav,Jiao-Liao,1015655,Dalian,read,unknown
1018157_20c621ba,Audio/1018157/phase1/1018157_20c621ba.wav,Jiao-Liao,1018157,Dalian,read,unknown
1026394_64433c20,Audio/1026394/phase1/1026394_64433c20.wav,Jiao-Liao,1026394,Dalian,read,unknown
1022173_7f3e9c43,Audio/1022173/phase1/1022173_7f3e9c43.wav,Jiao-Liao,1022173,Dalian,read,unknown
1007999_0662e9c5,Audio/1007999/phase1/1007999_0662e9c5.wav,Jiao-Liao,1007999,Dalian,read,unknown
1000983_88078ae1,Audio/1000983/phase1/1000983_88078ae1.wav,Jiao-Liao,1000983,Dalian,read,unknown
1012569_a3888b8c,Audio/1012569/phase1/1012569_a3888b8c.wav,Jiao-Liao,1012569,Dalian,read,unknown
1015611_c25a8dc0,Audio/1015611/phase1/1015611_c25a8dc0.wav,Jiao-Liao,1015611,Dalian,read,unknown
1025985_d2bc2913,Audio/1025985/phase1/1025985_d2bc2913.wav,Jiao-Liao,1025985,Dalian,read,unknown
1003894_967ba2af,Audio/1003894/phase1/1003894_967ba2af.wav,Jiao-Liao,1003894,Dalian,read,unknown
1025720_32191183,Audio/1025720/phase1/1025720_32191183.wav,Jiao-Liao,1025720,Dalian,read,unknown
1014083_6012ec52,Audio/1014083/phase1/1014083_6012ec52.wav,Jiao-Liao,1014083,Dalian,read,unknown
1019668_a007fec4,Audio/1019668/phase1/1019668_a007fec4.wav,Jiao-Liao,1019668,Dalian,read,unknown
1002052_eeae77c2,Audio/1002052/phase1/1002052_eeae77c2.wav,Jiao-Liao,1002052,Dalian,read,unknown
1027684_d48d159b,Audio/1027684/phase1/1027684_d48d159b.wav,Jiao-Liao,1027684,Dalian,read,unknown
1011916_5549e097,Audio/1011916/phase1/1011916_5549e097.wav,Jiao-Liao,1011916,Dalian,read,unknown
1009491_ace0bf92,Audio/1009491/phase1/1009491_ace0bf92.wav,Jiao-Liao,1009491,Dalian,read,unknown
1015611_c9745eb5,Audio/1015611/phase1/1015611_c9745eb5.wav,Jiao-Liao,1015611,Dalian,read,unknown
1003606_10e4213f,Audio/1003606/phase1/1003606_10e4213f.wav,Jiao-Liao,1003606,Dalian,read,unknown
1026394_f1bfc1be,Audio/1026394/phase1/1026394_f1bfc1be.wav,Jiao-Liao,1026394,Dalian,read,unknown
1015651_925ef2fe,Audio/1015651/phase1/1015651_925ef2fe.wav,Jiao-Liao,1015651,Dalian,read,unknown
1019215_ebd98629,Audio/1019215/phase1/1019215_ebd98629.wav,Jiao-Liao,1019215,Dalian,read,unknown
1009810_3abbab84,Audio/1009810/phase1/1009810_3abbab84.wav,Jiao-Liao,1009810,Dalian,read,unknown
1019991_2974ee36,Audio/1019991/phase1/1019991_2974ee36.wav,Jiao-Liao,1019991,Dalian,read,unknown
1028312_7ea52a7c,Audio/1028312/phase1/1028312_7ea52a7c.wav,Jiao-Liao,1028312,Dalian,read,unknown
1002989_456b0bce,Audio/1002989/phase1/1002989_456b0bce.wav,Jiao-Liao,1002989,Dalian,read,unknown
1029394_ee4882b3,Audio/1029394/phase1/1029394_ee4882b3.wav,Jiao-Liao,1029394,Dalian,read,unknown
1006774_650ef7f3,Audio/1006774/phase1/1006774_650ef7f3.wav,Jiao-Liao,1006774,Dalian,read,unknown
1005303_49f72dc8,Audio/1005303/phase1/1005303_49f72dc8.wav,Jiao-Liao,1005303,Dalian,read,unknown
1020659_45911ae0,Audio/1020659/phase1/1020659_45911ae0.wav,Jiao-Liao,1020659,Dalian,read,unknown
1019582_4c1cc2c8,Audio/1019582/phase1/1019582_4c1cc2c8.wav,Jiao-Liao,1019582,Dalian,read,unknown
1028732_5c8dd23e,Audio/1028732/phase1/1028732_5c8dd23e.wav,Jiao-Liao,1028732,Dalian,read,unknown
1023375_a23638b8,Audio/1023375/phase1/1023375_a23638b8.wav,Jiao-Liao,1023375,Dalian,read,unknown
1012077_7353c96d,Audio/1012077/phase1/1012077_7353c96d.wav,Jiao-Liao,1012077,Dalian,read,unknown
1017864_373cb751,Audio/1017864/phase1/1017864_373cb751.wav,Jiao-Liao,1017864,Dalian,read,unknown
1024909_9c9d1ae6,Audio/1024909/phase1/1024909_9c9d1ae6.wav,Jiao-Liao,1024909,Dalian,read,unknown
1016917_81cbea78,Audio/1016917/phase1/1016917_81cbea78.wav,Jiao-Liao,1016917,Dalian,read,unknown
1020656_465b8ac5,Audio/1020656/phase1/1020656_465b8ac5.wav,Jiao-Liao,1020656,Dalian,read,unknown
1024650_5eff6ccd,Audio/1024650/phase1/1024650_5eff6ccd.wav,Jiao-Liao,1024650,Dalian,read,unknown
1009653_8dd06d9a,Audio/1009653/phase1/1009653_8dd06d9a.wav,Jiao-Liao,1009653,Dalian,read,unknown
1025458_d7f0e880,Audio/1025458/phase1/1025458_d7f0e880.wav,Jiao-Liao,1025458,Dalian,read,unknown
1024390_32fe156f,Audio/1024390/phase1/1024390_32fe156f.wav,Jiao-Liao,1024390,Dalian,read,unknown
1013987_e857340b,Audio/1013987/phase1/1013987_e857340b.wav,Jiao-Liao,1013987,Dalian,read,unknown
1005303_7997ea47,Audio/1005303/phase1/1005303_7997ea47.wav,Jiao-Liao,1005303,Dalian,read,unknown
1002026_8866c5ac,Audio/1002026/phase1/1002026_8866c5ac.wav,Jiao-Liao,1002026,Dalian,read,unknown
1006774_d54a868a,Audio/1006774/phase1/1006774_d54a868a.wav,Jiao-Liao,1006774,Dalian,read,unknown
1018344_b917c51a,Audio/1018344/phase1/1018344_b917c51a.wav,Jiao-Liao,1018344,Dalian,read,unknown
1012605_71ec17c6,Audio/1012605/phase1/1012605_71ec17c6.wav,Jiao-Liao,1012605,Dalian,read,unknown
1020871_5284553c,Audio/1020871/phase1/1020871_5284553c.wav,Jiao-Liao,1020871,Dalian,read,unknown
1012767_29e437e1,Audio/1012767/phase1/1012767_29e437e1.wav,Jiao-Liao,1012767,Dalian,read,unknown
1025367_0cb5d9e8,Audio/1025367/phase1/1025367_0cb5d9e8.wav,Jiao-Liao,1025367,Dalian,read,unknown
1005106_2e33749d,Audio/1005106/phase1/1005106_2e33749d.wav,Jiao-Liao,1005106,Dalian,read,unknown
1024347_f300e789,Audio/1024347/phase1/1024347_f300e789.wav,Jiao-Liao,1024347,Dalian,read,unknown
1018760_af804dc3,Audio/1018760/phase1/1018760_af804dc3.wav,Jiao-Liao,1018760,Dalian,read,unknown
1020254_bcea4532,Audio/1020254/phase1/1020254_bcea4532.wav,Jiao-Liao,1020254,Dalian,read,unknown
1004554_f6c63c51,Audio/1004554/phase1/1004554_f6c63c51.wav,Jiao-Liao,1004554,Dalian,read,unknown
1003663_0f1dd038,Audio/1003663/phase1/1003663_0f1dd038.wav,Jiao-Liao,1003663,Dalian,read,unknown
1015442_e8242d61,Audio/1015442/phase1/1015442_e8242d61.wav,Jiao-Liao,1015442,Dalian,read,unknown
1016186_ce087771,Audio/1016186/phase1/1016186_ce087771.wav,Jiao-Liao,1016186,Dalian,read,unknown
1007391_ca83f444,Audio/1007391/phase1/1007391_ca83f444.wav,Jiao-Liao,1007391,Dalian,read,unknown
1022662_d1ae03e7,Audio/1022662/phase1/1022662_d1ae03e7.wav,Jiao-Liao,1022662,Dalian,read,unknown
1009756_c879a1b5,Audio/1009756/phase1/1009756_c879a1b5.wav,Jiao-Liao,1009756,Dalian,read,unknown
1014083_6b8d3144,Audio/1014083/phase1/1014083_6b8d3144.wav,Jiao-Liao,1014083,Dalian,read,unknown
1004554_04a5f119,Audio/1004554/phase1/1004554_04a5f119.wav,Jiao-Liao,1004554,Dalian,read,unknown
1025367_950514c8,Audio/1025367/phase1/1025367_950514c8.wav,Jiao-Liao,1025367,Dalian,read,unknown
1003894_9a12cae3,Audio/1003894/phase1/1003894_9a12cae3.wav,Jiao-Liao,1003894,Dalian,read,unknown
1025367_31e7c7dc,Audio/1025367/phase1/1025367_31e7c7dc.wav,Jiao-Liao,1025367,Dalian,read,unknown
1012898_d5ae5ae4,Audio/1012898/phase1/1012898_d5ae5ae4.wav,Jiao-Liao,1012898,Dalian,read,unknown
1016076_53094edc,Audio/1016076/phase1/1016076_53094edc.wav,Jiao-Liao,1016076,Dalian,read,unknown
1027493_9d2f357c,Audio/1027493/phase1/1027493_9d2f357c.wav,Jiao-Liao,1027493,Dalian,read,unknown
1017074_07cc7aa8,Audio/1017074/phase1/1017074_07cc7aa8.wav,Jiao-Liao,1017074,Dalian,read,unknown
1021995_879b67b4,Audio/1021995/phase1/1021995_879b67b4.wav,Jiao-Liao,1021995,Dalian,read,unknown
1006469_f4f39526,Audio/1006469/phase1/1006469_f4f39526.wav,Jiao-Liao,1006469,Dalian,read,unknown
1024288_6e7b0d3a,Audio/1024288/phase1/1024288_6e7b0d3a.wav,Jiao-Liao,1024288,Dalian,read,unknown
1004399_99f3e78c,Audio/1004399/phase1/1004399_99f3e78c.wav,Jiao-Liao,1004399,Dalian,read,unknown
1014281_7a5fb7be,Audio/1014281/phase1/1014281_7a5fb7be.wav,Jiao-Liao,1014281,Dalian,read,unknown
1005620_d2728fab,Audio/1005620/phase1/1005620_d2728fab.wav,Jiao-Liao,1005620,Dalian,read,unknown
1015154_06ad3bc0,Audio/1015154/phase1/1015154_06ad3bc0.wav,Jiao-Liao,1015154,Dalian,read,unknown
1016904_64416dd6,Audio/1016904/phase1/1016904_64416dd6.wav,Jiao-Liao,1016904,Dalian,read,unknown
1026015_2cdf530a,Audio/1026015/phase1/1026015_2cdf530a.wav,Jiao-Liao,1026015,Dalian,read,unknown
1028218_a845f1b0,Audio/1028218/phase1/1028218_a845f1b0.wav,Jiao-Liao,1028218,Dalian,read,unknown
1029394_d56c6fe9,Audio/1029394/phase1/1029394_d56c6fe9.wav,Jiao-Liao,1029394,Dalian,read,unknown
1013009_7d9000bb,Audio/1013009/phase1/1013009_7d9000bb.wav,Jiao-Liao,1013009,Dalian,read,unknown
1002052_71095f51,Audio/1002052/phase1/1002052_71095f51.wav,Jiao-Liao,1002052,Dalian,read,unknown
1007999_fff29599,Audio/1007999/phase1/1007999_fff29599.wav,Jiao-Liao,1007999,Dalian,read,unknown
1014083_04329b91,Audio/1014083/phase1/1014083_04329b91.wav,Jiao-Liao,1014083,Dalian,read,unknown
1009275_7d7a272d,Audio/1009275/phase1/1009275_7d7a272d.wav,Jiao-Liao,1009275,Dalian,read,unknown
1003329_e068070b,Audio/1003329/phase1/1003329_e068070b.wav,Jiao-Liao,1003329,Dalian,read,unknown
1027101_2c623c4f,Audio/1027101/phase1/1027101_2c623c4f.wav,Jiao-Liao,1027101,Dalian,read,unknown
1015852_a654c080,Audio/1015852/phase1/1015852_a654c080.wav,Jiao-Liao,1015852,Dalian,read,unknown
1021123_05d73999,Audio/1021123/phase1/1021123_05d73999.wav,Jiao-Liao,1021123,Dalian,read,unknown
1005303_70d819a6,Audio/1005303/phase1/1005303_70d819a6.wav,Jiao-Liao,1005303,Dalian,read,unknown
1018490_cc3bbdc6,Audio/1018490/phase1/1018490_cc3bbdc6.wav,Jiao-Liao,1018490,Dalian,read,unknown
1027684_95745b6f,Audio/1027684/phase1/1027684_95745b6f.wav,Jiao-Liao,1027684,Dalian,read,unknown
1012767_f3da4925,Audio/1012767/phase1/1012767_f3da4925.wav,Jiao-Liao,1012767,Dalian,read,unknown
1012436_c753f2ee,Audio/1012436/phase1/1012436_c753f2ee.wav,Jiao-Liao,1012436,Dalian,read,unknown
1009933_b7756820,Audio/1009933/phase1/1009933_b7756820.wav,Jiao-Liao,1009933,Dalian,read,unknown
1001028_897b04a9,Audio/1001028/phase1/1001028_897b04a9.wav,Jiao-Liao,1001028,Dalian,read,unknown
1017434_a32222d8,Audio/1017434/phase1/1017434_a32222d8.wav,Jiao-Liao,1017434,Dalian,read,unknown
1018113_5870bd55,Audio/1018113/phase1/1018113_5870bd55.wav,Jiao-Liao,1018113,Dalian,read,unknown
1009753_d250bf20,Audio/1009753/phase1/1009753_d250bf20.wav,Jiao-Liao,1009753,Dalian,read,unknown
1000288_5396ea03,Audio/1000288/phase1/1000288_5396ea03.wav,Jiao-Liao,1000288,Dalian,read,unknown
1001007_b7cadb37,Audio/1001007/phase1/1001007_b7cadb37.wav,Jiao-Liao,1001007,Dalian,read,unknown
1007999_41391cef,Audio/1007999/phase1/1007999_41391cef.wav,Jiao-Liao,1007999,Dalian,read,unknown
1013256_3aeda877,Audio/1013256/phase1/1013256_3aeda877.wav,Jiao-Liao,1013256,Dalian,read,unknown
1012077_0336f89b,Audio/1012077/phase1/1012077_0336f89b.wav,Jiao-Liao,1012077,Dalian,read,unknown
1009431_a9520c5e,Audio/1009431/phase1/1009431_a9520c5e.wav,Jiao-Liao,1009431,Dalian,read,unknown
1016961_1d45b2ee,Audio/1016961/phase1/1016961_1d45b2ee.wav,Jiao-Liao,1016961,Dalian,read,unknown
1010487_6e12bb90,Audio/1010487/phase1/1010487_6e12bb90.wav,Jiao-Liao,1010487,Dalian,read,unknown
1024909_858a662f,Audio/1024909/phase1/1024909_858a662f.wav,Jiao-Liao,1024909,Dalian,read,unknown
1013945_b114cbd4,Audio/1013945/phase1/1013945_b114cbd4.wav,Jiao-Liao,1013945,Dalian,read,unknown
1020871_870f4f9d,Audio/1020871/phase1/1020871_870f4f9d.wav,Jiao-Liao,1020871,Dalian,read,unknown
1012151_a276df70,Audio/1012151/phase1/1012151_a276df70.wav,Jiao-Liao,1012151,Dalian,read,unknown
1013676_dcd4e5ed,Audio/1013676/phase1/1013676_dcd4e5ed.wav,Jiao-Liao,1013676,Dalian,read,unknown
1013192_6c17903e,Audio/1013192/phase1/1013192_6c17903e.wav,Jiao-Liao,1013192,Dalian,read,unknown
1009753_62890923,Audio/1009753/phase1/1009753_62890923.wav,Jiao-Liao,1009753,Dalian,read,unknown
1016589_b2d91c01,Audio/1016589/phase1/1016589_b2d91c01.wav,Jiao-Liao,1016589,Dalian,read,unknown
1008403_6bb92bc8,Audio/1008403/phase1/1008403_6bb92bc8.wav,Jiao-Liao,1008403,Dalian,read,unknown
1005620_f0b782cb,Audio/1005620/phase1/1005620_f0b782cb.wav,Jiao-Liao,1005620,Dalian,read,unknown
1013939_3662bacd,Audio/1013939/phase1/1013939_3662bacd.wav,Jiao-Liao,1013939,Dalian,read,unknown
1001028_f4fb9476,Audio/1001028/phase1/1001028_f4fb9476.wav,Jiao-Liao,1001028,Dalian,read,unknown
1017573_1ef9661f,Audio/1017573/phase1/1017573_1ef9661f.wav,Jiao-Liao,1017573,Dalian,read,unknown
1005303_d90ad40a,Audio/1005303/phase1/1005303_d90ad40a.wav,Jiao-Liao,1005303,Dalian,read,unknown
1029600_d95fe5f0,Audio/1029600/phase1/1029600_d95fe5f0.wav,Jiao-Liao,1029600,Dalian,read,unknown
1016908_2375cd76,Audio/1016908/phase1/1016908_2375cd76.wav,Jiao-Liao,1016908,Dalian,read,unknown
1005529_cebab526,Audio/1005529/phase1/1005529_cebab526.wav,Jiao-Liao,1005529,Dalian,read,unknown
1008587_f2ff9386,Audio/1008587/phase1/1008587_f2ff9386.wav,Jiao-Liao,1008587,Dalian,read,unknown
1023185_dad33b7f,Audio/1023185/phase1/1023185_dad33b7f.wav,Jiao-Liao,1023185,Dalian,read,unknown
1018030_1cc5e343,Audio/1018030/phase1/1018030_1cc5e343.wav,Jiao-Liao,1018030,Dalian,read,unknown
1000151_4d76f60d,Audio/1000151/phase1/1000151_4d76f60d.wav,Jiao-Liao,1000151,Dalian,read,unknown
1028111_443009e7,Audio/1028111/phase1/1028111_443009e7.wav,Jiao-Liao,1028111,Dalian,read,unknown
1019668_80a1d582,Audio/1019668/phase1/1019668_80a1d582.wav,Jiao-Liao,1019668,Dalian,read,unknown
1001280_f94a5d9d,Audio/1001280/phase1/1001280_f94a5d9d.wav,Jiao-Liao,1001280,Dalian,read,unknown
1027777_6efaaee3,Audio/1027777/phase1/1027777_6efaaee3.wav,Jiao-Liao,1027777,Dalian,read,unknown
1015442_92cd7bc2,Audio/1015442/phase1/1015442_92cd7bc2.wav,Jiao-Liao,1015442,Dalian,read,unknown
1015265_12c5f278,Audio/1015265/phase1/1015265_12c5f278.wav,Jiao-Liao,1015265,Dalian,read,unknown
1016300_414f8b85,Audio/1016300/phase1/1016300_414f8b85.wav,Jiao-Liao,1016300,Dalian,read,unknown
1015055_df3e95a7,Audio/1015055/phase1/1015055_df3e95a7.wav,Jiao-Liao,1015055,Dalian,read,unknown
1013987_c2f11965,Audio/1013987/phase1/1013987_c2f11965.wav,Jiao-Liao,1013987,Dalian,read,unknown
1012436_df117273,Audio/1012436/phase1/1012436_df117273.wav,Jiao-Liao,1012436,Dalian,read,unknown
1012051_1721b886,Audio/1012051/phase1/1012051_1721b886.wav,Jiao-Liao,1012051,Dalian,read,unknown
1013939_c38c68fe,Audio/1013939/phase1/1013939_c38c68fe.wav,Jiao-Liao,1013939,Dalian,read,unknown
1017074_884e634e,Audio/1017074/phase1/1017074_884e634e.wav,Jiao-Liao,1017074,Dalian,read,unknown
1012077_b5b4091f,Audio/1012077/phase1/1012077_b5b4091f.wav,Jiao-Liao,1012077,Dalian,read,unknown
